"gameId","platformId","gameCreation","gameDuration","queueId","mapId","seasonId","gameVersion","gameMode","gameType","teamId","win","firstBlood","firstTower","firstInhibitor","firstBaron","firstDragon","firstRiftHerald","towerKills","inhibitorKills","baronKills","dragonKills","vilemawKills","riftHeraldKills","dominionVictoryScore","participantId","championId","spell1Id","spell2Id","highestAchievedSeasonTier","item0","item1","item2","item3","item4","item5","item6","kills","deaths","assists","largestKillingSpree","largestMultiKill","killingSprees","longestTimeSpentLiving","doubleKills","tripleKills","quadraKills","pentaKills","unrealKills","totalDamageDealt","magicDamageDealt","physicalDamageDealt","trueDamageDealt","largestCriticalStrike","totalDamageDealtToChampions","magicDamageDealtToChampions","physicalDamageDealtToChampions","trueDamageDealtToChampions","totalHeal","totalUnitsHealed","damageSelfMitigated","damageDealtToObjectives","damageDealtToTurrets","visionScore","timeCCingOthers","totalDamageTaken","magicalDamageTaken","physicalDamageTaken","trueDamageTaken","goldEarned","goldSpent","turretKills","totalMinionsKilled","neutralMinionsKilled","neutralMinionsKilledTeamJungle","neutralMinionsKilledEnemyJungle","totalTimeCrowdControlDealt","champLevel","visionWardsBoughtInGame","sightWardsBoughtInGame","wardsPlaced","wardsKilled","firstBloodKill","firstBloodAssist","firstTowerKill","firstTowerAssist","firstInhibitorKill","firstInhibitorAssist","combatPlayerScore","objectivePlayerScore","totalPlayerScore","totalScoreRank","playerScore0","playerScore1","playerScore2","playerScore3","playerScore4","playerScore5","playerScore6","playerScore7","playerScore8","playerScore9","perk0","perk0Var1","perk0Var2","perk0Var3","perk1","perk1Var1","perk1Var2","perk1Var3","perk2","perk2Var1","perk2Var2","perk2Var3","perk3","perk3Var1","perk3Var2","perk3Var3","perk4","perk4Var1","perk4Var2","perk4Var3","perk5","perk5Var1","perk5Var2","perk5Var3","perkPrimaryStyle","perkSubStyle","statPerk0","statPerk1","statPerk2","creepsPerMinDeltas_10-20","creepsPerMinDeltas_0-10","xpPerMinDeltas_10-20","xpPerMinDeltas_0-10","goldPerMinDeltas_10-20","goldPerMinDeltas_0-10","damageTakenPerMinDeltas_10-20","damageTakenPerMinDeltas_0-10","lane","role","creepsPerMinDeltas_30-end","creepsPerMinDeltas_20-30","xpPerMinDeltas_30-end","xpPerMinDeltas_20-30","goldPerMinDeltas_30-end","goldPerMinDeltas_20-30","csDiffPerMinDeltas_10-20","csDiffPerMinDeltas_0-10","csDiffPerMinDeltas_30-end","csDiffPerMinDeltas_20-30","xpDiffPerMinDeltas_10-20","xpDiffPerMinDeltas_0-10","xpDiffPerMinDeltas_30-end","xpDiffPerMinDeltas_20-30","damageTakenPerMinDeltas_30-end","damageTakenPerMinDeltas_20-30","damageTakenDiffPerMinDeltas_10-20","damageTakenDiffPerMinDeltas_0-10","damageTakenDiffPerMinDeltas_30-end","damageTakenDiffPerMinDeltas_20-30"
676545722,"LA1",1552694138112,953,420,11,13,"9.5.265.6479","CLASSIC","MATCHED_GAME",100,true,true,true,true,false,true,false,6,0,0,2,0,0,0,2,7,14,4,"PLATINUM",0,0,3152,3802,1056,3020,3363,6,1,2,3,1,2,573,0,0,0,0,0,47667,27910,12133,7623,0,9349,7713,1444,191,1065,1,2677,5873,5873,7,11,7687,2386,4897,403,7482,5575,2,96,0,0,0,13,11,1,0,2,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,376,8,0,8143,331,0,0,8138,14,0,0,8135,1171,3,0,8316,394,0,0,8347,0,0,0,8100,8300,5008,5008,5001,,6.6,,433.1,,330.7,,449.59999999999997,"NONE","DUO_SUPPORT",,,,,,,,0.5799999999999996,,,,13.200000000000017,,,,,,-56.43999999999997,,
676540469,"LA1",1552691466126,2116,420,11,13,"9.5.265.6479","CLASSIC","MATCHED_GAME",200,false,true,true,true,true,true,true,6,0,1,2,0,1,0,7,90,3,4,"PLATINUM",3151,3020,0,3116,3135,3285,3363,5,6,10,2,1,1,1044,0,0,0,0,0,202142,164445,16462,21233,0,33626,31533,901,1191,1114,1,13062,15781,3672,23,92,18911,6434,11677,798,14425,13500,1,210,20,8,4,1615,17,4,0,13,2,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,2595,0,0,8226,250,721,0,8210,0,0,0,8237,628,0,0,8316,2174,0,0,8347,0,0,0,8200,8300,5008,5008,5001,5.800000000000001,6.8,464.1,427,423.9,235.3,604.8,30.4,"MIDDLE","SOLO",2.8,7,501.2,525.8,479.2,490.6,-0.5,0.6999999999999997,-3.6000000000000005,1.1999999999999997,-2.5000000000000284,3.4000000000000057,-317.2,215.8,1140.2,685.8,-278.5,-120.4,51.600000000000136,-576.4
676524027,"LA1",1552688553240,2366,420,11,13,"9.5.265.6479","CLASSIC","MATCHED_GAME",100,false,false,false,false,true,true,false,11,0,1,3,0,0,0,5,90,3,4,"PLATINUM",3116,3151,3135,3020,3285,1058,3363,5,9,14,0,1,0,914,0,0,0,0,0,227528,206685,15485,5357,0,43417,42089,1207,120,139,1,15874,10684,6675,32,106,26385,11471,11532,3381,15913,14550,1,255,12,12,0,1954,18,2,0,14,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,3286,0,0,8226,250,1039,0,8210,0,0,0,8237,682,0,0,8316,2792,0,0,8347,0,0,0,8200,8300,5008,5008,5001,7.1000000000000005,7.1,533.9,467.90000000000003,493.9,267.3,620.7,134.3,"MIDDLE","SOLO",5.8,6.4,497.4,383.6,513.4,363.29999999999995,2.1000000000000005,0,2.1999999999999997,2.2,107.1,64.50000000000003,199,-173.29999999999998,631.6,962.4,-220.3,-134.60000000000002,-118.79999999999995,408.2
676522426,"LA1",1552687711404,197,420,11,13,"9.5.265.6479","CLASSIC","MATCHED_GAME",100,true,false,false,false,false,false,false,0,0,0,0,0,0,0,1,90,3,4,"PLATINUM",2403,1056,2003,0,0,0,3340,0,0,0,0,0,0,0,0,0,0,0,0,6611,2477,1749,2385,0,285,201,83,0,0,0,201,0,0,1,0,353,93,259,0,1075,500,0,20,0,0,0,5,4,0,0,1,0,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,11,0,0,8226,25,0,0,8210,0,0,0,8237,8,0,0,8316,0,0,0,8347,0,0,0,8200,8300,5008,5008,5001,,,,,,,,,"NONE","DUO",,,,,,,,,,,,,,,,,,,,
676496402,"LA1",1552684485682,2669,420,11,13,"9.5.265.6479","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,2,0,0,0,0,0,0,3,51,7,4,"PLATINUM",3072,3026,3036,3031,3087,3006,3363,7,3,8,4,1,2,1945,0,0,0,0,0,314219,22091,290055,2073,1826,29182,2780,26287,114,7000,4,21718,6895,1245,25,34,27324,11375,12984,2964,16978,17080,0,292,14,9,0,84,18,0,0,15,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1956,0,0,9111,800,300,0,9105,18,0,0,8014,508,0,0,8226,250,544,0,8233,28,10,0,8000,8200,5005,5008,5001,7.6000000000000005,6.4,548.4,320.7,383.5,229,569.6,204.10000000000002,"BOTTOM","DUO_CARRY",6.5,5.9,373.4,446.5,376.9,384.7,-1.15,-0.5499999999999996,-1.0499999999999998,-1.6500000000000001,9.349999999999966,-0.9500000000000313,-164.8,-64.10000000000002,783.1,736.6,143,17.400000000000006,286.55,40.05000000000004
672309764,"LA1",1551673082960,2054,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",100,true,false,true,true,false,false,true,8,0,1,2,0,1,0,2,90,14,4,"PLATINUM",3116,3151,1026,3020,1052,3285,3363,3,5,17,2,1,1,740,0,0,0,0,0,168301,146205,14977,7118,0,23021,21372,550,1098,1697,1,11216,7146,5118,28,57,15816,3042,11174,1599,13174,12735,0,210,6,6,0,1086,17,4,0,16,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,2048,0,0,8226,250,576,0,8210,0,0,0,8237,571,0,0,8316,2210,0,0,8347,0,0,0,8200,8300,5008,5008,5001,7.4,7.3,500.6,464.90000000000003,361.2,253.1,452.2,213.89999999999998,"MIDDLE","SOLO",,4.4,,458.4,,402.8,,,,,,,,,,753.7,,,,
672314745,"LA1",1551670841680,1620,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,false,true,false,false,false,false,false,0,0,0,0,0,0,0,8,51,7,4,"PLATINUM",3072,2015,1051,3031,1055,3006,3340,4,5,7,0,1,0,628,0,0,0,0,0,119930,1437,116252,2239,763,13340,705,12634,0,3051,3,7996,5776,2758,9,22,17856,9655,7780,420,10367,9800,0,188,0,0,0,41,13,0,0,7,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,903,0,0,9111,447,220,0,9105,16,50,0,8014,210,0,0,8226,250,218,0,8233,16,40,0,8000,8200,5005,5008,5001,6,8,384.20000000000005,321.9,349.7,259.4,874.7,226.3,"BOTTOM","DUO_CARRY",,,,,,,0.1499999999999999,0.10000000000000031,,,-43.24999999999997,-22.399999999999977,,,,,167.55000000000004,66,,
672089334,"LA1",1551642914848,1324,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",100,true,true,true,false,false,true,false,6,0,0,2,0,0,0,4,51,7,4,"PLATINUM",3087,1036,0,3006,1055,3031,3363,5,1,1,4,2,1,826,2,0,0,0,0,91718,1781,87216,2720,835,16984,476,16507,0,2025,2,3065,9487,6508,9,32,6668,2850,3624,194,9328,7950,1,170,0,0,0,41,11,0,0,6,1,true,false,true,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,815,0,0,9111,193,120,0,9105,18,40,0,8014,200,0,0,8226,250,170,0,8233,12,40,0,8000,8200,5005,5008,5001,7.1,8.6,376.70000000000005,312.9,421.4,327.4,426.79999999999995,177.89999999999998,"BOTTOM","DUO_CARRY",,,,,,,1.5999999999999999,2.4,,,43.400000000000034,44.05,,,,,-244.05000000000004,-174.45,,
672086217,"LA1",1551641406075,966,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,true,true,true,false,false,true,true,3,0,0,1,0,1,0,7,51,7,4,"PLATINUM",1055,3031,1001,0,0,0,3340,3,0,2,3,2,1,0,1,0,0,0,0,52344,207,52137,0,649,5783,207,5575,0,563,1,1618,2781,2781,9,4,3866,2268,1467,130,6902,4200,1,141,0,0,0,11,10,0,0,4,1,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,445,0,0,9111,144,100,0,9105,15,20,0,8014,112,0,0,8226,150,0,0,8233,6,20,0,8000,8200,5005,5008,5001,,8.2,,344.1,,322.1,,220.3,"NONE","DUO_SUPPORT",,,,,,,,1.3399999999999996,,,,50.29999999999998,,,,,,-73.55999999999999,,
671733571,"LA1",1551562171429,2188,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",100,true,false,false,true,false,true,false,5,0,0,1,0,0,0,5,90,21,4,"PLATINUM",3111,3157,3102,3285,3116,1026,3363,10,4,10,6,2,2,1261,1,0,0,0,0,188437,159840,18522,10075,0,27953,26518,1239,195,1325,1,20711,16679,10866,42,85,19635,7714,11091,829,15918,15075,2,233,8,8,0,946,18,4,0,13,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,2434,0,0,8226,250,909,0,8210,20,0,0,8237,585,0,0,8316,1922,0,0,8347,0,0,0,8200,8300,5008,5008,5001,8.399999999999999,7.699999999999999,672.3,505.5,485,319.3,442.9,175.4,"MIDDLE","DUO",3.2,5.4,535.8,557.2,380,481.9,,,,,,,,,625.6,912.9000000000001,,,,
671659414,"LA1",1551560219108,1159,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",100,true,false,false,false,false,true,true,1,0,0,1,0,1,0,5,90,14,4,"PLATINUM",3020,0,2055,1026,3285,1056,3363,5,1,2,4,1,1,527,0,0,0,0,0,80246,54798,14513,10934,0,10919,9543,1031,344,198,1,4432,5059,3136,12,19,6806,1427,4790,588,7457,6250,1,126,0,0,0,81,12,4,0,6,0,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,937,0,0,8226,250,332,0,8210,0,0,0,8237,264,0,0,8316,594,0,0,8347,0,0,0,8200,8300,5008,5008,5001,,5.6,,417.4,,251.1,,275.9,"NONE","DUO_SUPPORT",,,,,,,,0.20000000000000062,,,,-20.939999999999998,,,,,,-65.56000000000002,,
660826760,"LA1",1549172109432,1581,420,11,13,"9.2.261.2172","CLASSIC","MATCHED_GAME",100,true,false,false,true,false,true,false,11,0,0,2,0,0,0,3,412,14,4,"PLATINUM",3801,3069,3050,3109,3024,3158,3364,6,4,23,2,1,2,460,0,0,0,0,0,27854,23489,3230,1134,0,13025,10409,1808,808,1402,5,17653,4466,3799,33,42,15136,3508,9136,2491,10732,8675,2,11,0,0,0,277,14,1,0,16,6,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,879,0,0,8463,1200,0,0,8444,1000,0,0,8451,164,0,0,8321,1,0,0,8347,0,0,0,8400,8300,5007,5002,5001,0.6000000000000001,0.1,484.90000000000003,316.3,434.5,220.7,575.1,256.2,"BOTTOM","DUO_SUPPORT",,,,,,,-0.9999999999999998,-0.1499999999999997,,,91.50000000000003,15.800000000000026,,,,,-334.35,-100.05000000000003,,
660830172,"LA1",1549169532070,1531,420,11,13,"9.2.261.2172","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,false,0,0,0,0,0,0,0,9,3,12,4,"PLATINUM",0,3157,3152,0,3111,1056,3363,2,3,4,0,1,0,847,0,0,0,0,0,97252,86462,7950,2840,0,12260,11930,329,0,859,1,20707,0,0,20,22,16821,6570,9552,698,7801,7350,0,138,8,8,0,83,13,2,0,10,0,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,271,0,0,8446,0,0,0,8429,60,14,12,8451,153,0,0,8233,15,40,0,8226,250,594,0,8400,8200,5008,5008,5001,5.5,6.5,467.7,418.6,331.5,259.5,774.5,387.29999999999995,"MIDDLE","SOLO",,,,,,,-0.5999999999999996,-0.19999999999999973,,,21.99999999999997,-29.200000000000017,,,,,278.1,135.39999999999998,,
660800576,"LA1",1549166154736,2438,420,11,13,"9.2.261.2172","CLASSIC","MATCHED_GAME",100,false,false,false,false,true,false,false,3,0,1,1,0,0,0,2,112,21,4,"PLATINUM",3285,3165,3116,3020,3198,3135,3363,17,9,14,5,2,5,530,3,0,0,0,0,239297,220096,10305,8895,0,56578,54915,861,802,568,1,29429,11867,1138,32,39,32423,9795,16877,5751,19090,17685,0,203,22,14,0,534,18,2,0,15,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,3291,0,0,8226,250,1382,0,8210,0,0,0,8237,573,0,0,8316,1599,0,0,8347,0,0,0,8200,8300,5008,5008,5001,4.7,4.4,451.70000000000005,342.5,420.5,209.5,570.5,301.7,"MIDDLE","SOLO",4.9,6.3,638,550.2,657.1,564.0999999999999,-0.09999999999999987,-1.6,2.5,3.0999999999999996,-18.89999999999995,-77.80000000000001,149.39999999999998,175,1562.5,807.5999999999999,-134.60000000000002,55.599999999999994,230.80000000000007,-140.9000000000001
660773384,"LA1",1549163644596,1469,420,11,13,"9.2.261.2172","CLASSIC","MATCHED_GAME",200,true,true,true,true,true,false,true,9,1,1,1,0,1,0,9,112,21,4,"PLATINUM",0,3020,1026,3802,3198,1056,3340,5,4,4,3,1,1,485,0,0,0,0,0,94839,75714,13294,5830,0,15198,14814,384,0,310,1,6922,9371,4123,25,14,10267,6675,3499,92,9490,6950,0,142,5,4,1,144,13,2,0,10,1,false,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1315,0,0,8226,250,566,0,8210,0,0,0,8237,392,0,0,8316,1376,0,0,8347,0,0,0,8200,8300,5008,5008,5001,5.3,7.5,331.4,456.5,298.5,342.5,503.2,176.8,"MIDDLE","SOLO",,,,,,,-1.9000000000000004,0.30000000000000027,,,-96.6,52.80000000000001,,,,,-213.10000000000002,-67.9,,
660737917,"LA1",1549161722463,1144,420,11,13,"9.2.261.2172","CLASSIC","MATCHED_GAME",200,true,true,true,false,false,true,false,4,0,0,1,0,0,0,6,112,21,4,"PLATINUM",1026,2033,2055,1001,3802,3198,3340,2,2,6,0,1,0,817,0,0,0,0,0,65881,42789,11739,11353,0,7715,7665,50,0,0,0,3835,3539,1790,11,8,5118,2301,2030,786,6779,6100,1,125,8,4,0,35,12,2,0,7,0,false,false,true,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,611,0,0,8226,250,258,0,8210,0,0,0,8237,222,0,0,8316,673,0,0,8347,0,0,0,8200,8300,5008,5008,5001,,7.5,,450.5,,288.1,,48.6,"NONE","DUO_SUPPORT",,,,,,,,0.45999999999999974,,,,20.940000000000012,,,,,,-50.58000000000003,,
660723224,"LA1",1549159767581,1532,420,11,13,"9.2.261.2172","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,0,0,0,0,0,0,0,4,61,21,4,"PLATINUM",3157,0,0,3020,1056,3285,3363,4,6,7,2,1,1,495,0,0,0,0,0,100989,85682,8372,6934,0,20531,19442,760,328,587,1,7783,2099,1722,21,38,15445,7785,6305,1354,8446,7925,0,135,8,8,0,1545,13,3,0,10,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,922,484,0,8226,250,605,0,8210,0,0,0,8237,301,0,0,8316,527,0,0,8347,0,0,0,8200,8300,5008,5008,5001,5,5.2,408.6,389.6,355.5,270.5,690.0999999999999,412.1,"MIDDLE","SOLO",,,,,,,0.6000000000000001,-1.5,,,-1.5999999999999943,-38.400000000000006,,,,,-158.90000000000003,115.20000000000003,,
660704695,"LA1",1549157041935,2136,420,11,13,"9.2.261.2172","CLASSIC","MATCHED_GAME",200,true,false,false,false,true,false,false,8,0,1,1,0,0,0,8,236,7,4,"PLATINUM",3026,3153,1038,3033,3071,3006,3363,14,4,8,5,3,3,500,2,1,0,0,0,234188,12217,216820,5150,0,42411,2548,39181,680,5331,4,11176,11233,8082,18,8,23682,5491,14742,3448,18097,14825,3,281,16,8,0,625,18,1,0,12,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,3758,1761,1996,9111,1762,440,0,9105,16,10,0,8014,1235,0,0,8226,250,830,0,8233,26,40,0,8000,8200,5005,5008,5001,8.1,8.2,467,326.9,485.5,309.6,483.79999999999995,245.1,"BOTTOM","DUO_CARRY",9.6,7,787.8,600.9000000000001,638.4,544.6,1.4500000000000004,2,4.4,2.75,130.05,67.49999999999997,335.2,95.94999999999999,635,1068.9,-116.30000000000004,-10.300000000000033,-903.8000000000001,47.14999999999998
657396599,"LA1",1548537796538,1866,420,11,13,"9.2.261.2172","CLASSIC","MATCHED_GAME",100,true,false,false,true,false,true,false,11,0,0,2,0,0,0,3,112,14,4,"PLATINUM",3135,2033,1026,3285,3020,3198,3340,5,1,7,5,1,1,829,0,0,0,0,0,190681,168829,14879,6972,0,25667,24163,647,856,2737,1,10645,18465,12935,30,26,11887,6033,5036,817,13161,11450,3,195,12,8,0,123,17,2,0,11,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1877,0,0,8226,250,1020,0,8210,0,0,0,8237,557,0,0,8345,4,0,0,8352,325,1383,963,8200,8300,5008,5008,5003,5.9,7.1,566.0999999999999,419.20000000000005,436,257.5,509.6,188.2,"MIDDLE","SOLO",,5.6,,566.3,,502.9,2,2.7,,1.2999999999999998,151.99999999999997,35.099999999999994,,221.60000000000002,,438.7,-206.5,-122.7,,-323.4
657382202,"LA1",1548535621078,1616,420,11,13,"9.2.261.2172","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,0,0,0,0,0,0,0,2,112,14,4,"PLATINUM",1026,2033,1052,3020,3285,3198,3340,6,4,4,3,1,2,930,0,0,0,0,0,110603,95393,12181,3028,0,21331,20196,491,643,1416,1,9719,970,472,16,9,15205,6115,6949,2140,9904,9235,0,157,2,2,0,85,14,2,0,9,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1475,0,0,8226,250,670,0,8210,0,0,0,8237,448,0,0,8345,4,0,0,8352,265,1390,884,8200,8300,5008,5008,5003,6.1,6.3,455.20000000000005,479.2,392.5,304.4,563.5,291.8,"MIDDLE","SOLO",,,,,,,-0.7999999999999998,-1.2000000000000002,,,-16.19999999999999,33.69999999999999,,,,,77.1,-54.29999999999998,,
657356189,"LA1",1548532714808,2399,420,11,13,"9.2.261.2172","CLASSIC","MATCHED_GAME",200,false,true,false,false,true,false,false,6,0,2,2,0,0,0,7,112,14,4,"PLATINUM",3135,3157,3020,3100,3198,1058,3363,10,8,14,4,2,3,713,2,0,0,0,0,197276,171596,13442,12237,0,41114,37333,406,3373,445,1,17028,2758,1299,31,46,22438,10048,10956,1433,16519,15860,1,189,22,22,0,240,18,3,0,16,7,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,2418,0,0,8226,250,1322,0,8234,10357,0,0,8237,646,0,0,8316,1633,0,0,8347,0,0,0,8200,8300,5008,5008,5001,5.1,7.1,450.4,414.9,376.6,246.3,351.5,238,"MIDDLE","SOLO",5.8,2.9,745.2,546.3,539,508.20000000000005,-1.4,0.6000000000000001,5.6,-1.4000000000000004,-71.79999999999998,-49.99999999999997,527.4000000000001,-16.5,441.4,945.7,-74.20000000000002,111.19999999999997,36.599999999999966,352.2
652393973,"LA1",1547345379028,1144,420,11,12,"9.1.257.7563","CLASSIC","MATCHED_GAME",100,true,true,true,true,false,true,true,11,1,0,1,0,1,0,1,236,7,4,"PLATINUM",3071,3153,3006,3086,1055,0,3340,7,1,6,7,1,1,1106,0,0,0,0,0,84473,1658,80319,2495,0,16403,709,15693,0,1898,3,3822,10943,10943,8,2,10412,2699,7439,273,9565,9175,4,140,0,0,0,15,11,1,0,5,0,false,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1383,1038,345,9111,248,260,0,9104,10,40,0,8014,392,0,0,8236,4,0,0,8226,250,616,0,8000,8200,5008,5008,5001,,7.4,,331.6,,370,,257.7,"NONE","DUO",,,,,,,,-0.19999999999999996,,,,79.35999999999999,,,,,,2.0000000000000284,,
652369290,"LA1",1547342960374,1730,420,11,12,"9.1.257.7563","CLASSIC","MATCHED_GAME",200,true,true,true,true,true,true,true,11,0,1,3,0,1,0,7,4,14,4,"PLATINUM",3108,2033,3191,3111,3027,3100,3363,1,3,7,0,1,0,1090,0,0,0,0,0,108919,88662,11620,8635,0,13070,11585,1337,147,3576,1,7816,5991,5991,29,27,16438,8660,7706,72,10216,9650,1,165,0,0,0,164,14,2,0,8,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1133,0,0,8226,250,438,0,8234,6021,0,0,8237,361,0,0,8316,880,0,0,8352,219,1062,675,8200,8300,5008,5008,5001,6.699999999999999,7.1,520.8,455,381.4,274,662.7,165.2,"MIDDLE","SOLO",,,,,,,-0.7000000000000006,0.5999999999999996,,,85.60000000000002,10.800000000000011,,,,,-104.6,4.000000000000007,,
652374339,"LA1",1547340808971,1561,420,11,12,"9.1.257.7563","CLASSIC","MATCHED_GAME",100,true,false,true,true,true,true,true,8,0,1,3,0,1,0,3,127,14,4,"PLATINUM",3157,3916,3152,1026,3020,1056,3363,3,2,11,2,1,1,504,0,0,0,0,0,111106,92990,16346,1769,0,17762,15201,1988,573,2659,1,9580,6008,5620,27,37,11589,5373,5308,908,10229,9525,2,158,0,0,0,291,15,1,0,9,4,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,799,0,0,8446,781,0,0,8429,61,14,10,8451,149,0,0,8233,18,0,0,8226,250,803,0,8400,8200,5008,5008,5001,5.800000000000001,6.8,534.5,427,362.4,254.1,433.59999999999997,257.5,"MIDDLE","SOLO",,,,,,,-0.8999999999999995,1.1,,,46.10000000000002,-13,,,,,-312.80000000000007,-94.5,,
652334998,"LA1",1547335629969,1322,420,11,12,"9.1.257.7563","CLASSIC","MATCHED_GAME",100,true,true,true,true,false,false,true,9,1,0,2,0,1,0,1,90,21,4,"PLATINUM",3151,0,2055,3285,1056,3111,3363,4,2,5,2,2,2,450,1,0,0,0,0,105945,86360,11289,8295,0,16585,15736,848,0,0,0,4273,4908,4908,15,35,5737,2520,2808,407,9753,8125,2,161,0,0,0,134,13,3,0,8,0,false,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1580,0,0,8226,250,502,0,8210,0,0,0,8237,470,0,0,8316,979,0,0,8347,0,0,0,8200,8300,5008,5003,5001,8.3,6.3,447.1,480.79999999999995,460.29999999999995,319.8,197.9,247.8,"MIDDLE","SOLO",,,,,,,2.4000000000000004,2.4,,,-114.30000000000001,64.39999999999998,,,,,-360.5,-81.6,,
652323829,"LA1",1547334816744,197,420,11,12,"9.1.257.7563","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,false,0,0,0,0,0,0,0,9,134,14,4,"PLATINUM",0,2003,2403,0,0,1056,3340,0,0,0,0,0,0,0,0,0,0,0,0,3639,1972,1666,0,0,787,578,209,0,0,0,155,0,0,0,1,539,241,297,0,899,500,0,11,0,0,0,9,3,0,0,0,0,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,121,0,0,8226,100,0,0,8210,0,0,0,8237,33,0,0,8316,0,0,0,8347,0,0,0,8200,8300,5008,5008,5001,,,,,,,,,"NONE","DUO",,,,,,,,,,,,,,,,,,,,
652319047,"LA1",1547332906962,1212,420,11,12,"9.1.257.7563","CLASSIC","MATCHED_GAME",200,true,false,true,true,false,true,true,9,0,0,2,0,1,0,6,201,14,4,"PLATINUM",3109,2055,3401,0,0,3117,3364,2,1,6,2,1,1,598,0,0,0,0,0,24763,6385,8338,10040,0,5311,3877,1263,170,2593,3,7878,2766,2066,24,23,10492,2055,7267,1170,7001,5025,1,41,0,0,0,112,10,3,0,12,1,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,876,0,0,8463,564,0,0,8473,295,0,0,8242,5,0,0,8345,4,0,0,8304,9,0,0,8400,8300,5007,5002,5001,2.2,1.9,357,337.4,345,302.5,610.2,439,"BOTTOM","SOLO",,,,,,,,,,,,,,,,,,,,
652317360,"LA1",1547331996396,197,420,11,12,"9.1.257.7563","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,0,0,0,0,0,0,0,2,119,7,4,"PLATINUM",1055,2003,0,0,0,0,3340,0,0,0,0,0,0,0,0,0,0,0,0,2476,0,2476,0,0,156,0,156,0,132,1,250,0,0,0,1,791,81,709,0,927,500,0,11,0,0,0,12,3,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,14,0,0,9111,0,0,0,9104,0,0,0,8014,0,0,0,8236,0,0,0,8226,50,0,0,8000,8200,5008,5008,5001,,,,,,,,,"NONE","DUO",,,,,,,,,,,,,,,,,,,,
